state,district,lat,lon,elevation_meters,dist_to_coast_km,dist_to_major_river_km,avg_annual_rainfall_mm,seismic_zone,primary_hazard_type,risk_level
Telangana,Medak,18.447845,78.376651,288,68.07,4.49,873,2,Flood,Medium
Telangana,Medak,18.452217,78.370279,636,173.41,0.11,1209,3,Flood,Medium
Telangana,Medak,18.446541,78.379708,522,81.02,79.5,1931,2,Low,Low
Telangana,Medak,18.448872,78.352605,125,431.85,11.59,298,4,Low,Low
Telangana,Medak,18.452853,78.366505,525,258.31,11.3,1102,3,Flood,Low
Telangana,Medak,18.44001,78.372553,626,283.84,14.94,1461,3,Low,Low
Telangana,Medak,18.458613,78.384101,193,137.68,9.7,980,3,Heatwave,Low
Telangana,Medak,18.446625,78.370992,384,52.43,7.75,567,4,Heatwave,Low
Telangana,Medak,18.459654,78.371807,207,200.97,52.59,1443,3,Heatwave,Low
Telangana,Medak,18.446387,78.360909,5,132.34,32.83,1975,3,Heatwave,Low
Telangana,Medchal–Malkajgiri,15.949816,77.985144,429,63.63,5.9,2091,3,Heatwave,Low
Telangana,Medchal–Malkajgiri,15.936524,77.970156,306,304.97,8.09,626,4,Heatwave,Low
Telangana,Medchal–Malkajgiri,15.936931,78.001163,578,207.32,3.49,1201,3,Flood,Medium
Telangana,Medchal–Malkajgiri,15.942615,77.986095,298,318.06,30.01,1228,3,Flood,Low
Telangana,Medchal–Malkajgiri,15.953328,77.977963,365,162.78,18.56,1532,2,Heatwave,Low
Telangana,Medchal–Malkajgiri,15.94964,77.95967,295,349.47,7.58,1048,4,Low,Low
Telangana,Medchal–Malkajgiri,15.953642,77.983453,548,220.98,24.69,770,3,Heatwave,Low
Telangana,Medchal–Malkajgiri,15.959657,77.982601,175,285.13,18.44,997,3,Heatwave,Low
Telangana,Medchal–Malkajgiri,15.952118,77.964564,286,64.54,3.32,344,2,Heatwave,Medium
Telangana,Medchal–Malkajgiri,15.975737,77.961703,149,306.9,2.13,1474,2,Heatwave,Low
Telangana,Mulugu,18.067251,81.320193,336,251.06,6.94,583,3,Flood,Low
Telangana,Mulugu,18.038379,81.316307,433,226.55,10.93,1473,2,Flood,Low
Telangana,Mulugu,18.076652,81.34321,181,155.44,7.42,1215,4,Flood,Low
Telangana,Mulugu,18.060438,81.331765,317,208.47,7.92,543,4,Low,Low
Telangana,Mulugu,18.062795,81.333059,288,358.37,2.25,691,2,Heatwave,Low
Telangana,Mulugu,18.072089,81.297469,522,83.73,19.15,640,4,Heatwave,Low
Telangana,Mulugu,18.060166,81.318379,45,218.43,19.6,2211,2,Low,Low
Telangana,Mulugu,18.074421,81.340894,201,450.72,22.31,1445,3,Flood,Low
Telangana,Mulugu,18.083341,81.318297,401,317.01,58.09,1586,3,Heatwave,Low
Telangana,Mulugu,18.078745,81.343925,52,296.39,58.83,889,4,Flood,Low
Telangana,Nagarkurnool,17.245967,77.81844,457,294.93,62.4,1695,2,Flood,Low
Telangana,Nagarkurnool,17.258313,77.825433,427,72.54,14.28,1310,3,Low,Low
Telangana,Nagarkurnool,17.251268,77.828069,243,125.73,0.14,269,3,Low,Low
Telangana,Nagarkurnool,17.238742,77.812642,142,60.39,1.4,1525,3,Low,Low
Telangana,Nagarkurnool,17.260403,77.817586,518,298.98,8.92,1948,3,Flood,Low
Telangana,Nagarkurnool,17.243896,77.823389,257,122.92,4.96,823,3,Heatwave,Low
Telangana,Nagarkurnool,17.255552,77.825696,286,249.89,14.0,970,3,Heatwave,Low
Telangana,Nagarkurnool,17.270973,77.807316,610,160.02,40.6,919,3,Heatwave,Low
Telangana,Nagarkurnool,17.261556,77.820343,240,348.85,17.45,777,2,Low,Low
Telangana,Nagarkurnool,17.250755,77.830461,43,316.71,0.64,1281,3,Flood,Medium
Telangana,Nalgonda,17.83757,79.247463,129,224.58,14.38,964,3,Flood,Low
Telangana,Nalgonda,17.832524,79.242193,493,264.9,39.14,150,3,Flood,Low
Telangana,Nalgonda,17.829628,79.269463,357,292.22,10.92,1163,2,Heatwave,Low
Telangana,Nalgonda,17.826226,79.252303,223,261.28,1.33,1932,4,Low,Low
Telangana,Nalgonda,17.83051,79.245463,540,300.34,29.55,822,2,Heatwave,Low
Telangana,Nalgonda,17.833335,79.257478,257,219.4,122.19,1819,3,Low,Low
Telangana,Nalgonda,17.814536,79.249046,386,15.3,41.7,896,3,Flood,Low
Telangana,Nalgonda,17.849193,79.26361,345,213.15,37.17,1016,3,Flood,Low
Telangana,Nalgonda,17.837647,79.262275,297,342.98,8.33,1469,3,Flood,Low
Telangana,Nalgonda,17.833094,79.249025,440,130.75,14.24,1291,3,Heatwave,Low
Telangana,Narayanpet,16.639102,78.961793,343,28.03,4.24,485,4,Heatwave,Medium
Telangana,Narayanpet,16.633581,78.970999,118,255.33,3.11,779,2,Heatwave,Low
Telangana,Narayanpet,16.636343,78.9568,492,76.67,1.7,150,3,Heatwave,Medium
Telangana,Narayanpet,16.656374,78.957904,237,269.85,42.32,688,2,Low,Low
Telangana,Narayanpet,16.637255,78.961855,369,268.72,62.08,1414,4,Heatwave,Low
Telangana,Narayanpet,16.655802,78.974095,477,198.07,51.42,1235,3,Heatwave,Low
Telangana,Narayanpet,16.646254,78.959003,262,43.82,6.69,2820,3,Flood,Low
Telangana,Narayanpet,16.669179,78.95768,172,397.99,53.29,1105,2,Heatwave,Low
Telangana,Narayanpet,16.654754,78.955637,42,108.55,59.89,759,4,Low,Low
Telangana,Narayanpet,16.650801,78.96948,566,108.13,3.11,426,4,Low,Low
Telangana,Nirmal,18.457309,79.715861,285,138.68,4.23,622,2,Flood,Medium
Telangana,Nirmal,18.454104,79.687465,205,354.45,6.4,1154,3,Heatwave,Low
Telangana,Nirmal,18.444469,79.694326,377,211.84,61.68,572,3,Low,Low
Telangana,Nirmal,18.443186,79.684714,258,294.87,59.07,1781,4,Flood,Low
Telangana,Nirmal,18.436654,79.712,947,82.91,14.16,1717,3,Heatwave,Low
Telangana,Nirmal,18.431384,79.716202,247,227.21,32.89,678,3,Heatwave,Low
Telangana,Nirmal,18.441929,79.709041,370,1.97,0.51,296,4,Flood,Medium
Telangana,Nirmal,18.451456,79.708369,178,304.95,57.19,2052,4,Flood,Medium
Telangana,Nirmal,18.433698,79.687056,293,410.99,48.73,685,4,Heatwave,Medium
Telangana,Nirmal,18.439678,79.690635,207,248.64,0.1,1326,2,Heatwave,Low
Telangana,Nizamabad,16.927714,77.38189,208,80.54,19.65,1658,3,Flood,Low
Telangana,Nizamabad,16.938918,77.383882,278,25.75,3.46,1859,3,Flood,Medium
Telangana,Nizamabad,16.936098,77.386458,322,207.87,7.55,319,2,Flood,Low
Telangana,Nizamabad,16.932704,77.370967,395,213.29,10.88,150,3,Flood,Low
Telangana,Nizamabad,16.933218,77.372337,317,153.14,2.09,863,3,Flood,Medium
Telangana,Nizamabad,16.925556,77.361561,424,115.64,50.36,1621,3,Low,Low
Telangana,Nizamabad,16.941028,77.377131,274,153.17,17.42,516,3,Flood,Low
Telangana,Nizamabad,16.929143,77.374909,285,119.97,2.85,924,4,Flood,Medium
Telangana,Nizamabad,16.932916,77.376988,446,213.21,6.82,150,4,Low,Low
Telangana,Nizamabad,16.932298,77.376242,111,185.97,3.86,1110,4,Low,Low
Telangana,Peddapalli,16.422486,79.082806,347,209.37,10.68,1198,3,Heatwave,Low
Telangana,Peddapalli,16.400177,79.090954,454,310.6,4.96,1283,4,Heatwave,Low
Telangana,Peddapalli,16.4003,79.121157,178,89.29,0.65,1610,3,Flood,Medium
Telangana,Peddapalli,16.394536,79.104545,371,212.56,30.6,1069,3,Low,Low
Telangana,Peddapalli,16.397755,79.096054,355,221.17,5.43,1377,3,Flood,Low
Telangana,Peddapalli,16.400366,79.100791,661,193.01,1.73,1867,2,Heatwave,Low
Telangana,Peddapalli,16.413234,79.097734,876,51.96,34.21,870,4,Flood,Low
Telangana,Peddapalli,16.393473,79.105324,326,262.23,19.88,778,2,Flood,Low
Telangana,Peddapalli,16.418122,79.11328,131,185.26,13.48,1206,3,Flood,Low
Telangana,Peddapalli,16.40707,79.093376,341,186.9,8.17,956,3,Flood,Low
Telangana,Rajanna Sircilla,18.849007,81.037075,124,98.11,17.37,1661,3,Heatwave,Low
Telangana,Rajanna Sircilla,18.866851,81.013439,301,154.18,37.75,203,4,Heatwave,Medium
Telangana,Rajanna Sircilla,18.857914,81.039847,801,85.26,31.15,1222,4,Flood,Low
Telangana,Rajanna Sircilla,18.880937,81.026469,348,257.17,8.03,1423,3,Flood,Low
Telangana,Rajanna Sircilla,18.862328,81.019949,147,100.75,10.35,1544,3,Heatwave,Low
Telangana,Rajanna Sircilla,18.859686,81.038002,193,195.93,1.47,1395,3,Heatwave,Low
Telangana,Rajanna Sircilla,18.865783,81.045297,366,77.22,8.07,2259,3,Low,Low
Telangana,Rajanna Sircilla,18.86256,81.031775,365,250.6,9.42,1495,2,Low,Low
Telangana,Rajanna Sircilla,18.862419,81.027009,452,88.79,1.69,417,3,Flood,Medium
Telangana,Rajanna Sircilla,18.868892,81.034406,584,267.7,55.1,1027,3,Heatwave,Low
Telangana,Ranga Reddy,19.092539,81.28601,402,214.69,0.1,1115,4,Heatwave,Low
Telangana,Ranga Reddy,19.074186,81.289572,179,130.11,12.48,666,3,Heatwave,Low
Telangana,Ranga Reddy,19.08188,81.276683,247,103.03,0.83,1335,4,Flood,Medium
Telangana,Ranga Reddy,19.061656,81.281423,204,269.67,1.08,563,2,Low,Low
Telangana,Ranga Reddy,19.087958,81.28208,170,320.14,38.22,1001,2,Flood,Low
Telangana,Ranga Reddy,19.08296,81.286425,433,56.73,1.68,1204,3,Flood,Medium
Telangana,Ranga Reddy,19.080405,81.286814,477,354.88,55.56,1747,2,Low,Low
Telangana,Ranga Reddy,19.072718,81.283767,58,132.85,88.54,1148,4,Heatwave,Medium
Telangana,Ranga Reddy,19.080125,81.266869,353,138.4,2.42,702,3,Flood,Medium
Telangana,Ranga Reddy,19.067606,81.290962,38,209.15,11.41,1347,4,Heatwave,Medium
Telangana,Sangareddy,15.697958,78.154825,303,362.24,0.15,1669,2,Flood,Medium
Telangana,Sangareddy,15.691515,78.164855,267,249.17,1.49,1042,3,Low,Low
Telangana,Sangareddy,15.682918,78.158819,257,113.71,14.67,1509,3,Flood,Low
Telangana,Sangareddy,15.689534,78.153296,418,155.36,8.13,1511,3,Low,Low
Telangana,Sangareddy,15.682196,78.158242,355,271.43,5.08,784,4,Flood,Low
Telangana,Sangareddy,15.695555,78.157574,335,132.91,11.37,1706,4,Flood,Low
Telangana,Sangareddy,15.694286,78.151218,300,227.27,23.95,1736,4,Flood,Low
Telangana,Sangareddy,15.700372,78.1525,46,209.08,5.21,1851,4,Flood,Medium
Telangana,Sangareddy,15.697964,78.154933,149,3.96,28.29,2237,2,Low,Low
Telangana,Sangareddy,15.671671,78.137326,510,255.63,31.84,876,3,Flood,Low
Telangana,Siddipet,18.651143,77.215589,472,318.86,7.71,691,3,Flood,Low
Telangana,Siddipet,18.628693,77.217793,186,141.01,44.72,773,2,Heatwave,Low
Telangana,Siddipet,18.634441,77.204138,248,293.73,13.5,2232,3,Heatwave,Low
Telangana,Siddipet,18.638348,77.200998,328,150.82,35.51,1544,3,Heatwave,Low
Telangana,Siddipet,18.629111,77.202052,447,90.9,7.41,1018,2,Flood,Low
Telangana,Siddipet,18.630613,77.205683,280,127.57,29.69,571,3,Heatwave,Low
Telangana,Siddipet,18.634701,77.212233,167,166.44,22.78,1566,3,Flood,Low
Telangana,Siddipet,18.640206,77.20924,90,137.45,24.67,1132,4,Flood,Low
Telangana,Siddipet,18.642308,77.200705,367,226.04,11.82,415,4,Heatwave,Medium
Telangana,Siddipet,18.635903,77.204795,236,240.49,27.74,150,2,Flood,Low
Telangana,Suryapet,17.748336,79.216683,655,213.89,25.33,224,3,Heatwave,Medium
Telangana,Suryapet,17.760628,79.208352,256,100.52,91.38,1596,3,Flood,Low
Telangana,Suryapet,17.761499,79.237895,307,108.34,2.1,275,2,Flood,Medium
Telangana,Suryapet,17.764803,79.200992,207,110.78,10.89,1199,3,Flood,Low
Telangana,Suryapet,17.755497,79.228256,303,228.24,78.43,1434,3,Flood,Low
Telangana,Suryapet,17.771109,79.222734,25,249.04,39.01,725,3,Low,Low
Telangana,Suryapet,17.760795,79.22083,307,125.78,5.23,2857,2,Heatwave,Low
Telangana,Suryapet,17.76578,79.230783,137,530.21,59.8,1667,3,Low,Low
Telangana,Suryapet,17.754281,79.221246,320,112.01,51.71,1484,2,Heatwave,Low
Telangana,Suryapet,17.775648,79.221427,454,2.84,22.81,150,2,Heatwave,Medium
Telangana,Vikarabad,16.632324,78.608263,395,172.71,15.65,1016,4,Flood,Low
Telangana,Vikarabad,16.620649,78.629249,415,249.55,4.82,1503,3,Heatwave,Low
Telangana,Vikarabad,16.625798,78.612675,54,198.07,14.44,986,3,Flood,Low
Telangana,Vikarabad,16.627185,78.604294,111,247.4,4.19,1181,3,Heatwave,Low
Telangana,Vikarabad,16.607571,78.611185,1,73.21,20.98,307,2,Flood,Medium
Telangana,Vikarabad,16.619787,78.604771,203,116.1,27.52,787,4,Flood,Low
Telangana,Vikarabad,16.627111,78.611797,288,375.25,6.67,2057,3,Flood,Low
Telangana,Vikarabad,16.633953,78.612245,66,192.32,16.54,924,3,Flood,Low
Telangana,Vikarabad,16.627433,78.606053,167,93.74,52.95,1260,3,Low,Low
Telangana,Vikarabad,16.634034,78.636265,595,147.8,12.63,843,2,Flood,Low
Telangana,Wanaparthy,15.898555,77.214588,544,222.26,1.39,1296,3,Flood,Medium
Telangana,Wanaparthy,15.915874,77.198277,23,182.78,10.1,947,2,Low,Low
Telangana,Wanaparthy,15.920427,77.213207,226,70.11,33.03,224,3,Flood,Low
Telangana,Wanaparthy,15.912623,77.208093,265,150.78,12.21,1582,3,Low,Low
Telangana,Wanaparthy,15.911431,77.2151,474,188.33,37.48,884,2,Heatwave,Low
Telangana,Wanaparthy,15.901185,77.227422,407,54.07,13.38,562,3,Heatwave,Low
Telangana,Wanaparthy,15.920485,77.205041,292,74.47,41.38,459,3,Heatwave,Medium
Telangana,Wanaparthy,15.907909,77.203181,76,300.03,16.63,872,3,Heatwave,Low
Telangana,Wanaparthy,15.904646,77.198395,376,68.45,58.06,644,2,Heatwave,Low
Telangana,Wanaparthy,15.890389,77.202506,177,325.19,14.83,150,3,Low,Low
Telangana,Warangal (Warangal Rural),15.543512,80.392093,217,238.98,12.8,1378,2,Flood,Low
Telangana,Warangal (Warangal Rural),15.535359,80.400899,494,319.93,3.27,1507,2,Low,Low
Telangana,Warangal (Warangal Rural),15.547057,80.396578,148,206.8,4.19,228,3,Flood,Medium
Telangana,Warangal (Warangal Rural),15.540157,80.397625,144,271.23,4.16,150,2,Low,Low
Telangana,Warangal (Warangal Rural),15.535381,80.381241,253,52.37,39.59,214,4,Low,Low
Telangana,Warangal (Warangal Rural),15.542198,80.398644,424,308.97,18.44,876,2,Heatwave,Low
Telangana,Warangal (Warangal Rural),15.543328,80.401988,372,270.36,5.83,975,3,Heatwave,Low
Telangana,Warangal (Warangal Rural),15.546522,80.380307,487,233.0,3.9,1652,4,Flood,Medium
Telangana,Warangal (Warangal Rural),15.561154,80.388648,196,262.79,31.71,889,4,Flood,Low
Telangana,Warangal (Warangal Rural),15.537208,80.383075,239,218.86,34.37,1527,4,Low,Low
Telangana,Yadadri Bhuvanagiri,17.773137,79.158428,233,48.76,2.45,1270,2,Heatwave,Low
Telangana,Yadadri Bhuvanagiri,17.747197,79.157467,537,297.41,7.19,607,4,Heatwave,Low
Telangana,Yadadri Bhuvanagiri,17.764486,79.153721,572,338.89,24.43,731,3,Flood,Low
Telangana,Yadadri Bhuvanagiri,17.762318,79.148433,319,89.45,71.52,1567,2,Low,Low
Telangana,Yadadri Bhuvanagiri,17.758143,79.165618,512,194.83,38.3,1101,2,Low,Low
Telangana,Yadadri Bhuvanagiri,17.757399,79.146246,26,357.06,21.77,1083,3,Flood,Medium
Telangana,Yadadri Bhuvanagiri,17.755764,79.149841,236,153.08,9.88,842,3,Flood,Low
Telangana,Yadadri Bhuvanagiri,17.769151,79.166758,309,274.79,2.91,705,3,Low,Low
Telangana,Yadadri Bhuvanagiri,17.757338,79.150852,106,360.15,4.47,2222,4,Flood,Medium
Telangana,Yadadri Bhuvanagiri,17.752907,79.161884,314,323.55,11.82,1293,3,Flood,Low
Tripura,Dhalai,23.058389,91.203807,207,196.7,12.32,1369,2,Flood,Low
Tripura,Dhalai,23.064819,91.223194,223,114.86,2.65,741,4,Flood,Medium
Tripura,Dhalai,23.070738,91.209345,302,49.83,2.99,1002,2,Landslide,Low
Tripura,Dhalai,23.072778,91.20058,401,236.69,22.47,1543,3,Landslide,Low
Tripura,Dhalai,23.072132,91.20963,511,187.88,11.79,1224,4,Flood,Low
Tripura,Dhalai,23.07346,91.219891,185,75.69,11.62,1495,3,Flood,Low
Tripura,Dhalai,23.099369,91.196934,44,351.53,0.32,1157,4,Landslide,Medium
Tripura,Dhalai,23.081248,91.228854,757,429.69,22.06,439,3,Landslide,Low
Tripura,Dhalai,23.066605,91.220879,452,300.71,7.39,472,3,Landslide,Low
Tripura,Dhalai,23.052104,91.210013,973,220.84,3.62,1678,3,Flood,Medium
Tripura,Gomati,22.692605,91.312196,357,83.75,13.86,617,4,Landslide,Medium
Tripura,Gomati,22.723414,91.282846,456,240.99,0.53,1710,4,Flood,Medium
Tripura,Gomati,22.742716,91.271966,540,172.31,17.76,1186,4,Flood,Low
Tripura,Gomati,22.697286,91.289822,530,17.4,2.39,939,3,Landslide,Low
Tripura,Gomati,22.708996,91.286277,174,248.1,49.17,150,3,Flood,Low
Tripura,Gomati,22.71768,91.291614,478,209.41,14.42,522,3,Flood,Low
Tripura,Gomati,22.725969,91.296193,243,237.82,38.47,1444,3,Flood,Low
Tripura,Gomati,22.722762,91.28699,294,391.75,2.54,2022,3,Flood,Medium
Tripura,Gomati,22.703034,91.290266,312,85.37,8.28,1811,3,Landslide,Medium
Tripura,Gomati,22.713711,91.296729,576,185.9,11.59,2540,3,Landslide,Medium
Tripura,Khowai,23.658065,92.158327,123,86.52,55.77,2174,3,Flood,Low
Tripura,Khowai,23.661341,92.173603,447,332.28,5.6,150,4,Landslide,Medium
Tripura,Khowai,23.638958,92.174625,954,161.53,7.7,962,3,Landslide,Low
Tripura,Khowai,23.637817,92.157175,499,360.05,22.16,829,4,Landslide,Medium
Tripura,Khowai,23.662834,92.161872,841,371.54,0.29,2065,4,Flood,Medium
Tripura,Khowai,23.661005,92.17711,43,90.83,11.61,1022,3,Flood,Medium
Tripura,Khowai,23.647636,92.166521,585,280.62,4.67,1388,2,Flood,Medium
Tripura,Khowai,23.668999,92.180104,54,41.98,27.6,1189,3,Landslide,Low
Tripura,Khowai,23.644677,92.173296,407,169.05,28.02,1210,3,Flood,Low
Tripura,Khowai,23.650175,92.16512,1,316.54,41.31,1337,3,Landslide,Low
Tripura,North Tripura,23.946496,92.3562,525,381.83,36.98,1080,2,Flood,Low
Tripura,North Tripura,23.936189,92.357532,501,223.2,0.32,362,3,Landslide,Low
Tripura,North Tripura,23.949321,92.376237,347,182.64,5.81,1518,3,Flood,Low
Tripura,North Tripura,23.94715,92.377766,267,426.51,53.99,1037,4,Flood,Low
Tripura,North Tripura,23.951605,92.360583,539,237.37,34.72,1286,3,Flood,Low
Tripura,North Tripura,23.956327,92.388009,502,273.7,6.48,294,2,Flood,Low
Tripura,North Tripura,23.953944,92.37939,164,165.57,35.39,1044,3,Landslide,Low
Tripura,North Tripura,23.957243,92.379835,450,66.35,11.68,1923,3,Flood,Low
Tripura,North Tripura,23.959344,92.377101,563,103.03,40.2,2185,3,Landslide,Medium
Tripura,North Tripura,23.939426,92.372527,293,232.54,51.14,1351,4,Landslide,Medium
Tripura,Sepahijala,22.815848,91.513998,592,55.63,37.18,1504,4,Landslide,Medium
Tripura,Sepahijala,22.80777,91.496831,562,149.95,0.18,272,2,Landslide,Low
Tripura,Sepahijala,22.831218,91.49412,331,205.99,3.17,797,3,Flood,Medium
Tripura,Sepahijala,22.797818,91.5339,638,287.02,3.71,1067,4,Flood,Medium
Tripura,Sepahijala,22.816808,91.487591,289,116.15,13.3,1641,2,Flood,Low
Tripura,Sepahijala,22.801928,91.517651,152,285.19,6.34,857,3,Flood,Low
Tripura,Sepahijala,22.809479,91.509886,300,11.6,20.52,1822,4,Flood,Low
Tripura,Sepahijala,22.80554,91.502439,912,170.19,1.33,1792,2,Flood,Medium
Tripura,Sepahijala,22.805817,91.50857,179,127.47,2.87,150,4,Flood,Medium
Tripura,Sepahijala,22.81219,91.500542,527,243.83,22.4,1071,3,Landslide,Low
Tripura,South Tripura,22.692318,92.028693,71,52.9,35.61,1188,3,Flood,Low
Tripura,South Tripura,22.714102,92.030313,442,382.13,22.37,1157,3,Flood,Low
Tripura,South Tripura,22.712487,92.047369,252,278.61,8.95,2368,3,Landslide,Medium
Tripura,South Tripura,22.692453,92.011879,336,220.71,34.12,475,3,Landslide,Low
Tripura,South Tripura,22.718631,92.007392,630,211.96,93.9,1163,2,Flood,Low
Tripura,South Tripura,22.684359,92.040763,402,121.65,29.06,252,3,Flood,Low
Tripura,South Tripura,22.710356,92.03923,305,38.5,10.2,150,3,Landslide,Low
Tripura,South Tripura,22.696115,92.026527,503,262.68,5.06,1257,3,Landslide,Low
Tripura,South Tripura,22.70739,92.031408,699,292.5,3.33,1126,2,Landslide,Low
Tripura,South Tripura,22.717856,92.019161,93,270.01,25.76,1492,4,Landslide,Medium
Tripura,Unakoti,22.896379,91.776534,28,245.94,14.21,305,2,Flood,Medium
Tripura,Unakoti,22.880789,91.776182,394,15.12,2.69,617,4,Flood,Medium
Tripura,Unakoti,22.879982,91.764185,188,144.17,8.73,1712,3,Flood,Low
Tripura,Unakoti,22.8968,91.780486,606,196.74,6.77,813,3,Landslide,Low
Tripura,Unakoti,22.886072,91.74452,313,151.32,9.42,1755,4,Landslide,Medium
Tripura,Unakoti,22.876954,91.751951,758,167.7,34.74,847,3,Flood,Low
Tripura,Unakoti,22.877629,91.777488,469,277.08,29.59,1786,3,Landslide,Low
Tripura,Unakoti,22.874875,91.760738,524,32.7,12.9,224,4,Landslide,Medium
Tripura,Unakoti,22.883153,91.760642,288,204.69,92.7,483,3,Flood,Low
Tripura,Unakoti,22.863445,91.774675,351,479.23,13.63,1518,2,Flood,Low
Tripura,West Tripura,23.331779,92.646065,398,40.78,17.02,1455,3,Flood,Low
Tripura,West Tripura,23.295719,92.65652,20,69.69,13.21,1228,4,Flood,Medium
Tripura,West Tripura,23.315601,92.678231,49,437.44,9.09,1909,4,Landslide,Medium
Tripura,West Tripura,23.309549,92.670709,84,258.79,35.18,150,3,Landslide,Low
Tripura,West Tripura,23.308306,92.664958,197,236.2,28.16,329,3,Flood,Low
Tripura,West Tripura,23.314545,92.674146,401,235.69,27.17,150,2,Landslide,Low
Tripura,West Tripura,23.303611,92.672357,297,121.69,48.73,1379,2,Landslide,Low
Tripura,West Tripura,23.326445,92.657461,365,464.52,3.34,576,4,Flood,Medium
Tripura,West Tripura,23.290646,92.669024,269,519.06,30.14,1225,2,Landslide,Low
Tripura,West Tripura,23.32695,92.650104,413,1.48,5.24,1364,3,Flood,Low
Uttar Pradesh,Agra,26.131859,79.338656,497,60.11,2.78,458,4,Flood,Medium
Uttar Pradesh,Agra,26.136934,79.35207,666,174.47,8.85,805,4,Low,Low
Uttar Pradesh,Agra,26.123556,79.346017,535,413.12,106.65,1329,3,Heatwave,Low
Uttar Pradesh,Agra,26.137401,79.350823,68,167.52,17.73,2064,4,Low,Low
Uttar Pradesh,Agra,26.118017,79.353227,267,40.7,9.66,1777,4,Heatwave,Medium
Uttar Pradesh,Agra,26.137873,79.335076,228,204.4,6.08,986,3,Low,Low
Uttar Pradesh,Agra,26.124561,79.347317,36,217.91,34.06,150,3,Low,Low
Uttar Pradesh,Agra,26.140169,79.337491,477,57.11,1.05,1290,2,Heatwave,Low
Uttar Pradesh,Agra,26.13501,79.345942,284,340.14,14.46,1054,3,Low,Low
Uttar Pradesh,Agra,26.139184,79.342279,44,116.93,10.02,1726,3,Low,Low
Uttar Pradesh,Aligarh,23.719404,77.519585,270,202.55,16.31,2279,2,Flood,Low
Uttar Pradesh,Aligarh,23.710587,77.520803,676,366.35,6.82,902,3,Flood,Low
Uttar Pradesh,Aligarh,23.719742,77.510982,507,224.91,8.86,340,3,Heatwave,Medium
Uttar Pradesh,Aligarh,23.705362,77.505329,49,186.11,0.74,1203,3,Flood,Medium
Uttar Pradesh,Aligarh,23.699802,77.53174,65,60.12,9.38,1723,3,Low,Low
Uttar Pradesh,Aligarh,23.715452,77.519984,224,106.2,31.78,920,3,Flood,Low
Uttar Pradesh,Aligarh,23.724644,77.519397,203,152.97,29.95,365,4,Flood,Low
Uttar Pradesh,Aligarh,23.731777,77.524065,196,233.39,5.92,1363,3,Heatwave,Low
Uttar Pradesh,Aligarh,23.696378,77.526435,225,254.54,38.66,1387,2,Heatwave,Low
Uttar Pradesh,Aligarh,23.719269,77.515417,336,176.2,19.33,150,2,Heatwave,Medium
Uttar Pradesh,Allahabad (Prayagraj),27.021648,83.868618,193,73.84,31.57,1609,2,Flood,Low
Uttar Pradesh,Allahabad (Prayagraj),27.009176,83.863646,375,129.65,8.98,375,3,Flood,Low
Uttar Pradesh,Allahabad (Prayagraj),27.005906,83.852391,537,209.36,9.61,614,3,Flood,Low
Uttar Pradesh,Allahabad (Prayagraj),27.005108,83.876856,283,278.29,6.07,1366,3,Flood,Low
Uttar Pradesh,Allahabad (Prayagraj),27.016274,83.868423,428,164.94,4.74,1180,3,Flood,Medium
Uttar Pradesh,Allahabad (Prayagraj),27.021004,83.856309,474,185.22,33.22,1686,2,Heatwave,Low
Uttar Pradesh,Allahabad (Prayagraj),27.015246,83.855749,103,34.54,2.78,587,2,Flood,Medium
Uttar Pradesh,Allahabad (Prayagraj),27.02471,83.85364,508,158.91,25.41,1992,3,Low,Low
Uttar Pradesh,Allahabad (Prayagraj),27.01761,83.84784,358,113.92,17.78,150,2,Heatwave,Medium
Uttar Pradesh,Allahabad (Prayagraj),27.000779,83.86585,634,339.67,14.06,968,3,Low,Low
Uttar Pradesh,Ambedkar Nagar,27.25755,78.067991,157,124.62,18.01,1170,2,Low,Low
Uttar Pradesh,Ambedkar Nagar,27.255329,78.101097,577,105.21,15.36,899,4,Low,Low
Uttar Pradesh,Ambedkar Nagar,27.272815,78.091223,517,205.23,5.88,1236,3,Heatwave,Low
Uttar Pradesh,Ambedkar Nagar,27.239448,78.101867,143,202.81,9.63,1068,4,Low,Low
Uttar Pradesh,Ambedkar Nagar,27.233931,78.093156,395,309.48,6.38,1189,4,Low,Low
Uttar Pradesh,Ambedkar Nagar,27.248523,78.112971,345,322.13,37.29,1362,4,Flood,Low
Uttar Pradesh,Ambedkar Nagar,27.260095,78.091677,706,374.38,8.76,1134,2,Flood,Low
Uttar Pradesh,Ambedkar Nagar,27.240574,78.104476,341,135.5,1.65,1174,3,Flood,Medium
Uttar Pradesh,Ambedkar Nagar,27.260715,78.079862,419,36.62,37.62,252,4,Flood,Low
Uttar Pradesh,Ambedkar Nagar,27.255621,78.098233,455,242.29,4.66,350,4,Flood,Medium
Uttar Pradesh,Amethi,24.192253,83.236862,130,194.06,19.5,1502,2,Flood,Low
Uttar Pradesh,Amethi,24.207997,83.218401,555,182.29,19.72,1231,2,Flood,Low
Uttar Pradesh,Amethi,24.191781,83.253506,449,101.24,11.9,1030,3,Low,Low
Uttar Pradesh,Amethi,24.207389,83.22743,8,148.8,15.9,1931,3,Heatwave,Low
Uttar Pradesh,Amethi,24.202909,83.249249,236,120.67,5.04,385,3,Flood,Low
